2020 DK2,2025 DK2,2030 DK2,2035 DK2,2040 DK2,DATETIME
412.72,410,370,430,440,25-01-2019 05:00:00
440.34,390,370,420,400,25-01-2019 06:00:00
518.07,410,410,480,530,25-01-2019 07:00:00
630.73,410,380,490,530,25-01-2019 08:00:00
706.81,430,410,490,530,25-01-2019 09:00:00
682.39,430,430,490,530,25-01-2019 10:00:00
619.38,430,450,490,530,25-01-2019 11:00:00
582.35,430,440,490,530,25-01-2019 12:00:00
536.13,430,440,490,530,25-01-2019 13:00:00
521.65,430,440,490,530,25-01-2019 14:00:00
512.47,420,440,490,530,25-01-2019 15:00:00
489.62,420,440,490,540,25-01-2019 16:00:00
485.89,420,440,490,530,25-01-2019 17:00:00
529.12,430,440,490,530,25-01-2019 18:00:00
535.61,430,440,470,330,25-01-2019 19:00:00
427.65,420,430,330,310,25-01-2019 20:00:00
413.84,410,380,420,400,25-01-2019 21:00:00
405.85,410,380,420,430,25-01-2019 22:00:00
400.10,390,370,400,310,25-01-2019 23:00:00
390.85,370,370,400,300,25-01-2019 00:00:00
387.54,350,370,350,300,26-01-2019 01:00:00
384.63,350,320,320,300,26-01-2019 02:00:00
380.60,350,320,320,300,26-01-2019 03:00:00
379.63,350,320,320,310,26-01-2019 04:00:00
384.63,350,320,330,300,26-01-2019 05:00:00
388.29,350,370,400,310,26-01-2019 06:00:00
391.50,350,370,330,300,26-01-2019 07:00:00
398.30,390,370,330,310,26-01-2019 08:00:00
403.07,400,370,330,310,26-01-2019 09:00:00
420.17,410,420,420,380,26-01-2019 10:00:00
437.64,410,420,420,530,26-01-2019 11:00:00
441.82,410,420,420,530,26-01-2019 12:00:00
423.45,410,400,420,530,26-01-2019 13:00:00
419.27,410,380,420,530,26-01-2019 14:00:00
407.70,400,380,440,530,26-01-2019 15:00:00
403.89,410,390,480,530,26-01-2019 16:00:00
411.88,410,390,490,530,26-01-2019 17:00:00
423.53,410,390,490,530,26-01-2019 18:00:00
432.41,410,400,440,530,26-01-2019 19:00:00
411.43,410,380,420,330,26-01-2019 20:00:00
396.13,410,380,400,330,26-01-2019 21:00:00
391.35,400,370,400,450,26-01-2019 22:00:00
387.62,390,370,400,450,26-01-2019 23:00:00
381.80,350,370,350,430,26-01-2019 00:00:00
384.33,350,320,330,380,27-01-2019 01:00:00
302.06,340,300,320,300,27-01-2019 02:00:00
155.51,340,300,300,300,27-01-2019 03:00:00
149.76,340,300,320,300,27-01-2019 04:00:00
125.27,340,300,330,380,27-01-2019 05:00:00
198.44,340,300,320,300,27-01-2019 06:00:00
288.25,390,370,400,520,27-01-2019 07:00:00
384.18,430,440,480,530,27-01-2019 08:00:00
384.11,430,440,490,530,27-01-2019 09:00:00
385.67,430,440,490,530,27-01-2019 10:00:00
392.77,430,440,480,530,27-01-2019 11:00:00
392.99,430,440,470,530,27-01-2019 12:00:00
390.08,430,440,480,530,27-01-2019 13:00:00
388.51,430,440,490,530,27-01-2019 14:00:00
388.58,430,440,490,530,27-01-2019 15:00:00
389.48,430,450,490,560,27-01-2019 16:00:00
399.33,450,460,490,510,27-01-2019 17:00:00
405.46,460,490,500,330,27-01-2019 18:00:00
405.98,460,370,330,330,27-01-2019 19:00:00
405.08,460,370,330,330,27-01-2019 20:00:00
400.23,450,370,330,330,27-01-2019 21:00:00
394.18,450,370,330,490,27-01-2019 22:00:00
391.94,430,370,330,400,27-01-2019 23:00:00
384.70,420,370,330,330,27-01-2019 00:00:00
380.89,410,370,300,320,28-01-2019 01:00:00
377.09,400,370,300,330,28-01-2019 02:00:00
375.67,390,370,300,330,28-01-2019 03:00:00
376.19,390,370,330,330,28-01-2019 04:00:00
380.52,400,370,330,330,28-01-2019 05:00:00
399.93,390,370,330,330,28-01-2019 06:00:00
411.65,410,370,330,330,28-01-2019 07:00:00
478.10,420,430,330,490,28-01-2019 08:00:00
484.37,450,450,470,560,28-01-2019 09:00:00
464.36,440,450,470,500,28-01-2019 10:00:00
435.84,430,440,480,510,28-01-2019 11:00:00
427.78,430,440,470,510,28-01-2019 12:00:00
425.02,430,440,470,470,28-01-2019 13:00:00
424.79,430,440,470,510,28-01-2019 14:00:00
428.30,430,440,480,510,28-01-2019 15:00:00
433.00,430,450,490,330,28-01-2019 16:00:00
445.47,450,460,330,330,28-01-2019 17:00:00
458.24,460,370,330,330,28-01-2019 18:00:00
445.25,450,370,300,330,28-01-2019 19:00:00
421.36,440,330,300,330,28-01-2019 20:00:00
411.88,430,330,300,300,28-01-2019 21:00:00
409.04,430,370,300,300,28-01-2019 22:00:00
400.75,430,370,300,300,28-01-2019 23:00:00
390.90,410,370,300,300,28-01-2019 00:00:00
383.02,410,300,300,300,29-01-2019 01:00:00
378.40,390,300,300,300,29-01-2019 02:00:00
377.65,390,300,300,290,29-01-2019 03:00:00
380.71,390,330,300,300,29-01-2019 04:00:00
384.89,390,370,300,300,29-01-2019 05:00:00
404.45,360,370,290,300,29-01-2019 06:00:00
422.36,410,370,290,300,29-01-2019 07:00:00
505.15,420,370,300,310,29-01-2019 08:00:00
543.44,430,420,470,310,29-01-2019 09:00:00
527.25,430,440,460,330,29-01-2019 10:00:00
525.38,430,440,470,510,29-01-2019 11:00:00
503.96,430,440,470,510,29-01-2019 12:00:00
477.98,430,440,470,530,29-01-2019 13:00:00
476.56,430,440,470,530,29-01-2019 14:00:00
496.86,430,440,470,530,29-01-2019 15:00:00
492.68,430,450,480,550,29-01-2019 16:00:00
517.54,450,450,490,560,29-01-2019 17:00:00
533.37,460,460,490,560,29-01-2019 18:00:00
543.59,450,370,330,330,29-01-2019 19:00:00
508.66,430,370,300,330,29-01-2019 20:00:00
433.56,430,370,300,300,29-01-2019 21:00:00
416.09,430,370,330,300,29-01-2019 22:00:00
401.84,430,370,330,300,29-01-2019 23:00:00
392.95,420,370,300,300,29-01-2019 00:00:00
384.15,410,370,330,300,30-01-2019 01:00:00
381.61,410,370,330,300,30-01-2019 02:00:00
378.40,410,370,330,300,30-01-2019 03:00:00
379.37,410,410,330,300,30-01-2019 04:00:00
384.22,410,440,330,300,30-01-2019 05:00:00
402.89,410,420,330,300,30-01-2019 06:00:00
418.71,430,380,330,300,30-01-2019 07:00:00
497.09,450,370,330,330,30-01-2019 08:00:00
509.26,460,370,330,490,30-01-2019 09:00:00
503.81,440,370,330,560,30-01-2019 10:00:00
493.36,430,370,450,330,30-01-2019 11:00:00
475.74,430,440,490,550,30-01-2019 12:00:00
449.47,430,440,500,560,30-01-2019 13:00:00
431.78,430,440,500,560,30-01-2019 14:00:00
425.28,430,450,500,560,30-01-2019 15:00:00
430.58,450,460,500,330,30-01-2019 16:00:00
459.62,460,370,330,330,30-01-2019 17:00:00
509.11,470,370,390,330,30-01-2019 18:00:00
466.79,470,370,390,330,30-01-2019 19:00:00
431.92,460,370,390,560,30-01-2019 20:00:00
406.17,430,330,330,330,30-01-2019 21:00:00
401.84,430,330,330,440,30-01-2019 22:00:00
388.11,430,330,330,330,30-01-2019 23:00:00
349.81,430,290,290,330,30-01-2019 00:00:00
352.10,420,290,290,330,31-01-2019 01:00:00
339.41,420,290,300,330,31-01-2019 02:00:00
339.11,410,370,300,330,31-01-2019 03:00:00
349.49,410,370,300,330,31-01-2019 04:00:00
336.50,410,370,400,330,31-01-2019 05:00:00
401.22,410,410,400,330,31-01-2019 06:00:00
428.16,430,430,330,300,31-01-2019 07:00:00
515.57,420,430,310,300,31-01-2019 08:00:00
522.96,450,370,330,300,31-01-2019 09:00:00
503.26,450,430,470,330,31-01-2019 10:00:00
490.64,430,450,500,330,31-01-2019 11:00:00
494.97,430,440,490,550,31-01-2019 12:00:00
486.76,430,440,490,540,31-01-2019 13:00:00
482.43,430,440,490,530,31-01-2019 14:00:00
481.98,430,440,490,530,31-01-2019 15:00:00
481.98,430,450,490,540,31-01-2019 16:00:00
476.09,430,470,500,550,31-01-2019 17:00:00
497.73,450,460,510,560,31-01-2019 18:00:00
487.95,460,460,510,560,31-01-2019 19:00:00
422.27,460,450,500,560,31-01-2019 20:00:00
415.62,430,440,490,530,31-01-2019 21:00:00
405.17,430,450,490,530,31-01-2019 22:00:00
392.78,420,440,470,540,31-01-2019 23:00:00
384.12,410,420,420,530,31-01-2019 00:00:00
383.02,390,370,360,460,2/1/2019 1:00
376.75,360,300,320,380,2/1/2019 2:00
373.47,340,300,320,380,2/1/2019 3:00
373.99,300,300,320,330,2/1/2019 4:00
378.62,300,300,320,300,2/1/2019 5:00
392.36,300,300,290,300,2/1/2019 6:00
402.96,300,300,290,330,2/1/2019 7:00
412.73,340,300,290,300,2/1/2019 8:00
422.96,350,320,300,300,2/1/2019 9:00
417.51,360,330,320,330,2/1/2019 10:00
417.21,360,320,310,330,2/1/2019 11:00
421.99,360,300,280,320,2/1/2019 12:00
418.41,360,300,280,180,2/1/2019 13:00
415.35,360,320,300,270,2/1/2019 14:00
415.50,360,370,330,330,2/1/2019 15:00
414.97,400,380,400,460,2/1/2019 16:00
465.59,410,440,420,530,2/1/2019 17:00
492.53,420,440,480,530,2/1/2019 18:00
484.92,430,440,480,540,2/1/2019 19:00
411.17,420,440,470,540,2/1/2019 20:00
404.45,420,430,330,530,2/1/2019 21:00
403.03,410,370,330,460,2/1/2019 22:00
393.47,400,370,330,330,2/1/2019 23:00
380.11,390,370,330,330,2/1/2019 0:00
373.57,360,370,330,450,2/2/2019 1:00
363.35,350,330,400,340,2/2/2019 2:00
359.09,350,320,350,430,2/2/2019 3:00
358.72,350,320,350,430,2/2/2019 4:00
362.08,350,320,360,450,2/2/2019 5:00
366.33,350,320,350,450,2/2/2019 6:00
367.38,350,370,400,450,2/2/2019 7:00
370.89,350,370,400,520,2/2/2019 8:00
384.25,390,380,420,520,2/2/2019 9:00
412.69,390,380,400,520,2/2/2019 10:00
403.88,390,380,420,520,2/2/2019 11:00
402.17,400,380,420,520,2/2/2019 12:00
405.15,400,380,420,530,2/2/2019 13:00
389.25,390,380,420,530,2/2/2019 14:00
380.52,400,380,420,520,2/2/2019 15:00
381.11,410,380,420,530,2/2/2019 16:00
389.62,410,440,490,530,2/2/2019 17:00
403.58,430,450,500,560,2/2/2019 18:00
418.29,430,420,510,590,2/2/2019 19:00
398.28,430,370,500,580,2/2/2019 20:00
385.67,430,370,500,560,2/2/2019 21:00
372.53,420,370,490,560,2/2/2019 22:00
369.24,420,370,490,560,2/2/2019 23:00
358.64,400,330,490,560,2/2/2019 0:00
362.06,280,300,490,560,2/3/2019 1:00
354.97,360,330,490,560,2/3/2019 2:00
351.61,380,370,490,550,2/3/2019 3:00
348.92,400,370,490,550,2/3/2019 4:00
351.76,410,370,490,550,2/3/2019 5:00
353.78,410,420,480,540,2/3/2019 6:00
357.81,430,460,510,560,2/3/2019 7:00
360.87,460,460,530,600,2/3/2019 8:00
364.97,460,460,520,600,2/3/2019 9:00
372.21,450,460,520,580,2/3/2019 10:00
377.29,420,440,500,560,2/3/2019 11:00
381.55,420,440,490,540,2/3/2019 12:00
378.71,430,440,490,540,2/3/2019 13:00
376.47,430,440,490,540,2/3/2019 14:00
375.35,430,440,490,540,2/3/2019 15:00
377.59,430,450,500,550,2/3/2019 16:00
385.28,430,450,500,560,2/3/2019 17:00
398.87,430,460,500,560,2/3/2019 18:00
433.35,440,370,470,560,2/3/2019 19:00
432.53,430,370,330,310,2/3/2019 20:00
408.27,410,370,300,310,2/3/2019 21:00
387.74,420,370,300,300,2/3/2019 22:00
381.02,420,370,300,300,2/3/2019 23:00
369.23,400,300,300,300,2/3/2019 0:00
374.60,390,330,300,300,2/4/2019 1:00
373.63,400,370,300,300,2/4/2019 2:00
371.92,390,360,300,300,2/4/2019 3:00
373.26,390,370,300,310,2/4/2019 4:00
377.44,400,370,330,330,2/4/2019 5:00
389.16,390,370,330,330,2/4/2019 6:00
400.51,420,430,470,530,2/4/2019 7:00
452.91,430,370,500,560,2/4/2019 8:00
465.68,450,370,500,560,2/4/2019 9:00
456.05,430,370,490,550,2/4/2019 10:00
447.91,430,440,490,530,2/4/2019 11:00
410.29,430,440,470,530,2/4/2019 12:00
404.84,420,430,440,530,2/4/2019 13:00
401.63,420,430,420,530,2/4/2019 14:00
403.79,420,430,420,530,2/4/2019 15:00
403.20,420,440,490,530,2/4/2019 16:00
407.00,430,410,490,560,2/4/2019 17:00
414.32,450,460,500,560,2/4/2019 18:00
404.61,460,460,510,560,2/4/2019 19:00
395.36,450,460,500,560,2/4/2019 20:00
389.53,430,440,490,540,2/4/2019 21:00
385.65,430,440,490,550,2/4/2019 22:00
287.56,410,370,480,530,2/4/2019 23:00
242.69,380,370,420,530,2/4/2019 0:00
257.47,360,370,420,530,2/5/2019 1:00
274.04,350,370,400,530,2/5/2019 2:00
286.81,350,320,400,530,2/5/2019 3:00
294.05,350,320,400,530,2/5/2019 4:00
297.26,350,330,400,460,2/5/2019 5:00
311.44,360,320,400,460,2/5/2019 6:00
383.55,410,370,420,530,2/5/2019 7:00
412.44,420,390,440,550,2/5/2019 8:00
411.10,430,420,480,530,2/5/2019 9:00
409.31,430,380,420,520,2/5/2019 10:00
407.22,410,380,400,450,2/5/2019 11:00
403.78,410,370,400,450,2/5/2019 12:00
399.30,410,370,400,450,2/5/2019 13:00
398.63,410,370,330,360,2/5/2019 14:00
400.20,420,380,420,520,2/5/2019 15:00
400.35,420,400,440,530,2/5/2019 16:00
407.07,420,420,480,530,2/5/2019 17:00
426.40,430,440,490,540,2/5/2019 18:00
422.89,430,440,480,540,2/5/2019 19:00
411.99,430,440,490,530,2/5/2019 20:00
400.80,430,440,470,510,2/5/2019 21:00
392.66,430,440,490,520,2/5/2019 22:00
379.97,410,440,470,510,2/5/2019 23:00
370.11,410,380,420,380,2/5/2019 0:00
368.25,390,370,360,310,2/6/2019 1:00
366.01,350,320,320,300,2/6/2019 2:00
365.19,350,300,300,300,2/6/2019 3:00
366.01,350,300,300,300,2/6/2019 4:00
370.64,350,320,320,300,2/6/2019 5:00
381.98,350,300,300,300,2/6/2019 6:00
390.72,390,370,350,380,2/6/2019 7:00
448.27,420,380,440,520,2/6/2019 8:00
476.86,420,430,480,470,2/6/2019 9:00
409.38,420,380,420,310,2/6/2019 10:00
401.09,410,370,320,330,2/6/2019 11:00
398.03,410,370,300,240,2/6/2019 12:00
397.06,410,370,300,140,2/6/2019 13:00
394.23,410,370,300,290,2/6/2019 14:00
395.12,410,380,360,310,2/6/2019 15:00
401.62,420,420,440,510,2/6/2019 16:00
413.34,430,440,480,530,2/6/2019 17:00
449.92,430,450,490,560,2/6/2019 18:00
454.62,430,450,490,530,2/6/2019 19:00
425.95,430,370,450,520,2/6/2019 20:00
394.82,420,370,420,330,2/6/2019 21:00
385.42,420,440,490,510,2/6/2019 22:00
374.74,410,380,420,330,2/6/2019 23:00
359.59,410,380,420,330,2/6/2019 0:00
353.75,390,370,350,300,2/7/2019 1:00
345.76,350,320,300,300,2/7/2019 2:00
342.18,350,290,300,290,2/7/2019 3:00
343.08,340,290,300,290,2/7/2019 4:00
352.41,340,290,300,290,2/7/2019 5:00
365.55,340,290,260,110,2/7/2019 6:00
375.77,360,300,300,300,2/7/2019 7:00
397.79,410,380,360,300,2/7/2019 8:00
395.93,410,380,420,310,2/7/2019 9:00
388.02,410,380,400,310,2/7/2019 10:00
384.21,410,370,330,460,2/7/2019 11:00
383.31,410,330,330,460,2/7/2019 12:00
381.37,390,300,330,340,2/7/2019 13:00
379.21,390,290,330,330,2/7/2019 14:00
378.46,390,290,330,330,2/7/2019 15:00
378.39,390,300,330,540,2/7/2019 16:00
378.91,360,300,300,540,2/7/2019 17:00
383.46,410,370,360,300,2/7/2019 18:00
383.69,410,370,400,450,2/7/2019 19:00
376.30,390,330,400,380,2/7/2019 20:00
371.14,390,320,350,300,2/7/2019 21:00
364.43,410,370,400,300,2/7/2019 22:00
288.96,390,330,330,300,2/7/2019 23:00
251.41,350,310,290,300,2/7/2019 0:00
244.28,340,300,290,300,2/8/2019 1:00
248.09,340,290,300,300,2/8/2019 2:00
243.09,300,290,300,300,2/8/2019 3:00
232.56,300,290,290,300,2/8/2019 4:00
266.52,300,290,290,300,2/8/2019 5:00
291.00,300,290,300,300,2/8/2019 6:00
372.88,300,290,290,290,2/8/2019 7:00
389.82,340,290,290,290,2/8/2019 8:00
394.07,340,300,290,300,2/8/2019 9:00
393.62,340,300,280,300,2/8/2019 10:00
383.25,350,300,220,330,2/8/2019 11:00
378.10,340,280,110,80,2/8/2019 12:00
375.19,340,280,110,80,2/8/2019 13:00
371.91,340,280,110,190,2/8/2019 14:00
372.50,340,290,260,330,2/8/2019 15:00
368.85,360,300,280,300,2/8/2019 16:00
371.01,360,300,300,300,2/8/2019 17:00
376.31,390,370,330,300,2/8/2019 18:00
378.10,400,370,330,310,2/8/2019 19:00
366.98,390,370,330,300,2/8/2019 20:00
291.67,390,320,300,300,2/8/2019 21:00
253.46,350,300,300,290,2/8/2019 22:00
205.69,340,300,300,290,2/8/2019 23:00
182.63,340,290,290,290,2/8/2019 0:00
0.15,290,290,290,190,2/9/2019 1:00
0.60,280,290,280,220,2/9/2019 2:00
-30.53,270,280,110,190,2/9/2019 3:00
-29.85,270,280,110,190,2/9/2019 4:00
0.45,270,220,110,190,2/9/2019 5:00
0.67,260,220,140,220,2/9/2019 6:00
0.37,250,110,140,240,2/9/2019 7:00
47.54,270,220,140,240,2/9/2019 8:00
90.16,270,280,140,240,2/9/2019 9:00
83.44,280,280,140,240,2/9/2019 10:00
188.75,270,220,80,190,2/9/2019 11:00
86.28,270,120,80,30,2/9/2019 12:00
83.74,250,110,40,30,2/9/2019 13:00
82.62,160,110,40,30,2/9/2019 14:00
36.72,330,110,160,240,2/9/2019 15:00
37.02,260,110,90,240,2/9/2019 16:00
86.65,340,280,190,300,2/9/2019 17:00
270.70,360,320,300,300,2/9/2019 18:00
269.96,410,370,330,300,2/9/2019 19:00
193.83,410,370,330,310,2/9/2019 20:00
126.58,360,300,300,310,2/9/2019 21:00
0.67,390,320,300,300,2/9/2019 22:00
96.36,370,300,300,300,2/9/2019 23:00
0.67,350,290,290,300,2/9/2019 0:00
170.76,350,290,290,300,2/10/2019 1:00
120.61,350,290,290,300,2/10/2019 2:00
119.57,370,330,290,300,2/10/2019 3:00
92.92,390,370,290,300,2/10/2019 4:00
76.05,390,370,290,300,2/10/2019 5:00
108.30,390,370,290,300,2/10/2019 6:00
52.32,420,370,300,300,2/10/2019 7:00
81.95,430,370,330,330,2/10/2019 8:00
153.90,430,330,300,300,2/10/2019 9:00
335.63,430,370,300,300,2/10/2019 10:00
340.86,410,370,330,330,2/10/2019 11:00
343.84,390,370,490,500,2/10/2019 12:00
346.83,430,370,500,540,2/10/2019 13:00
349.44,430,370,500,550,2/10/2019 14:00
350.04,440,370,500,560,2/10/2019 15:00
351.08,450,370,520,580,2/10/2019 16:00
359.82,450,370,510,580,2/10/2019 17:00
368.77,470,490,540,600,2/10/2019 18:00
371.16,470,490,550,600,2/10/2019 19:00
369.29,470,370,550,600,2/10/2019 20:00
359.29,430,370,510,580,2/10/2019 21:00
352.65,460,370,510,590,2/10/2019 22:00
347.95,430,330,330,550,2/10/2019 23:00
228.23,430,330,330,490,2/10/2019 0:00
235.62,410,370,330,400,2/11/2019 1:00
42.39,410,370,330,360,2/11/2019 2:00
-0.15,400,370,400,510,2/11/2019 3:00
-15.00,390,370,400,400,2/11/2019 4:00
37.99,390,370,400,530,2/11/2019 5:00
347.13,380,370,400,470,2/11/2019 6:00
354.29,410,370,490,540,2/11/2019 7:00
366.01,430,370,500,560,2/11/2019 8:00
368.77,430,430,510,560,2/11/2019 9:00
361.53,430,440,490,530,2/11/2019 10:00
360.11,430,430,470,510,2/11/2019 11:00
358.10,420,390,400,380,2/11/2019 12:00
357.58,410,370,330,540,2/11/2019 13:00
356.08,410,370,310,330,2/11/2019 14:00
354.81,410,370,330,550,2/11/2019 15:00
354.52,410,390,420,460,2/11/2019 16:00
355.79,430,430,480,530,2/11/2019 17:00
359.67,430,450,500,560,2/11/2019 18:00
362.05,450,370,500,560,2/11/2019 19:00
363.70,430,370,490,550,2/11/2019 20:00
357.95,430,370,470,510,2/11/2019 21:00
351.23,420,370,330,330,2/11/2019 22:00
337.42,410,370,300,330,2/11/2019 23:00
312.87,390,300,300,300,2/11/2019 0:00
303.69,330,300,300,300,2/12/2019 1:00
283.68,280,300,290,300,2/12/2019 2:00
283.76,360,300,290,300,2/12/2019 3:00
283.76,360,330,290,300,2/12/2019 4:00
323.24,400,370,290,300,2/12/2019 5:00
345.63,390,370,300,300,2/12/2019 6:00
357.50,400,370,300,530,2/12/2019 7:00
401.01,420,370,330,560,2/12/2019 8:00
409.82,420,430,470,560,2/12/2019 9:00
427.88,430,430,490,530,2/12/2019 10:00
415.41,420,380,420,310,2/12/2019 11:00
380.11,410,370,320,330,2/12/2019 12:00
373.32,400,300,290,330,2/12/2019 13:00
370.11,400,330,400,580,2/12/2019 14:00
373.02,400,320,320,560,2/12/2019 15:00
373.02,410,370,360,560,2/12/2019 16:00
384.89,420,380,420,530,2/12/2019 17:00
424.82,430,440,480,530,2/12/2019 18:00
451.31,430,440,490,540,2/12/2019 19:00
371.15,420,380,470,560,2/12/2019 20:00
357.72,410,370,420,440,2/12/2019 21:00
353.54,410,380,420,460,2/12/2019 22:00
349.73,410,370,420,310,2/12/2019 23:00
344.06,350,330,300,300,2/12/2019 0:00
254.75,350,290,300,290,13-02-2019 01:00:00
277.66,340,290,290,240,13-02-2019 02:00:00
270.80,300,290,280,240,13-02-2019 03:00:00
248.56,300,290,290,280,13-02-2019 04:00:00
280.42,340,300,300,290,13-02-2019 05:00:00
263.71,340,300,290,300,13-02-2019 06:00:00
342.06,390,370,360,310,13-02-2019 07:00:00
374.52,410,380,420,530,13-02-2019 08:00:00
361.31,410,380,420,530,13-02-2019 09:00:00
353.18,410,370,400,460,13-02-2019 10:00:00
350.42,410,370,330,310,13-02-2019 11:00:00
348.18,410,370,330,310,13-02-2019 12:00:00
344.30,410,380,420,540,13-02-2019 13:00:00
344.37,420,370,480,530,13-02-2019 14:00:00
345.49,410,370,490,550,13-02-2019 15:00:00
349.37,410,370,490,560,13-02-2019 16:00:00
357.28,430,370,490,560,13-02-2019 17:00:00
362.50,430,370,490,560,13-02-2019 18:00:00
399.37,420,430,500,560,13-02-2019 19:00:00
362.35,450,370,500,560,13-02-2019 20:00:00
354.82,430,390,490,550,13-02-2019 21:00:00
346.39,420,430,330,560,13-02-2019 22:00:00
343.03,410,370,330,530,13-02-2019 23:00:00
325.49,410,370,330,330,13-02-2019 00:00:00
311.54,370,370,400,520,14-02-2019 01:00:00
292.14,360,370,400,520,14-02-2019 02:00:00
297.36,360,320,400,450,14-02-2019 03:00:00
302.96,360,320,330,310,14-02-2019 04:00:00
320.87,390,370,400,450,14-02-2019 05:00:00
331.99,390,370,400,380,14-02-2019 06:00:00
382.81,420,420,460,530,14-02-2019 07:00:00
453.17,430,440,490,540,14-02-2019 08:00:00
475.11,430,440,490,540,14-02-2019 09:00:00
425.27,430,420,470,510,14-02-2019 10:00:00
395.57,410,390,420,540,14-02-2019 11:00:00
344.15,410,390,340,540,14-02-2019 12:00:00
333.56,410,370,330,460,14-02-2019 13:00:00
333.18,410,370,300,330,14-02-2019 14:00:00
337.21,410,390,360,330,14-02-2019 15:00:00
347.36,410,380,400,540,14-02-2019 16:00:00
381.54,410,380,480,540,14-02-2019 17:00:00
415.12,420,430,490,560,14-02-2019 18:00:00
449.22,430,420,490,540,14-02-2019 19:00:00
454.14,420,380,420,460,14-02-2019 20:00:00
335.65,410,370,320,330,14-02-2019 21:00:00
330.57,410,370,360,330,14-02-2019 22:00:00
327.14,370,320,300,290,14-02-2019 23:00:00
319.08,350,290,290,290,14-02-2019 00:00:00
318.60,340,290,280,280,15-02-2019 01:00:00
307.26,290,280,260,190,15-02-2019 02:00:00
301.07,280,280,260,190,15-02-2019 03:00:00
295.40,280,280,260,190,15-02-2019 04:00:00
306.66,270,280,260,190,15-02-2019 05:00:00
325.84,270,280,110,190,15-02-2019 06:00:00
345.31,280,290,260,270,15-02-2019 07:00:00
445.15,280,290,280,300,15-02-2019 08:00:00
445.59,300,300,290,300,15-02-2019 09:00:00
413.44,340,300,300,330,15-02-2019 10:00:00
381.95,340,290,280,110,15-02-2019 11:00:00
333.00,300,290,110,80,15-02-2019 12:00:00
326.29,300,280,110,80,15-02-2019 13:00:00
323.53,290,230,110,80,15-02-2019 14:00:00
325.02,280,220,110,140,15-02-2019 15:00:00
331.36,300,280,110,270,15-02-2019 16:00:00
350.91,340,300,280,300,15-02-2019 17:00:00
400.01,360,320,300,300,15-02-2019 18:00:00
421.87,390,370,320,300,15-02-2019 19:00:00
335.84,350,320,300,300,15-02-2019 20:00:00
330.91,350,290,290,290,15-02-2019 21:00:00
323.60,300,290,290,290,15-02-2019 22:00:00
323.60,290,290,280,110,15-02-2019 23:00:00
297.86,280,280,260,110,15-02-2019 00:00:00
264.24,280,220,80,260,16-02-2019 01:00:00
262.52,270,220,80,210,16-02-2019 02:00:00
268.57,270,220,80,40,16-02-2019 03:00:00
270.73,260,220,80,40,16-02-2019 04:00:00
272.45,260,220,80,180,16-02-2019 05:00:00
264.84,260,220,80,240,16-02-2019 06:00:00
286.40,270,220,80,280,16-02-2019 07:00:00
301.32,280,280,260,300,16-02-2019 08:00:00
305.42,290,290,280,300,16-02-2019 09:00:00
269.16,300,280,260,80,16-02-2019 10:00:00
231.94,300,230,80,30,16-02-2019 11:00:00
262.52,300,230,80,240,16-02-2019 12:00:00
265.73,300,220,80,140,16-02-2019 13:00:00
