2020 DK1,2025 DK1,2030 DK1,2035 DK1,2040 DK1,DATETIME
417.72,400,370,330,110,25-01-2019 03:00:00
413.92,400,370,330,40,25-01-2019 04:00:00
412.72,400,370,230,40,25-01-2019 05:00:00
440.34,390,370,230,110,25-01-2019 06:00:00
518.07,400,410,300,110,25-01-2019 07:00:00
630.73,410,380,330,110,25-01-2019 08:00:00
701.06,430,410,330,310,25-01-2019 09:00:00
676.79,430,430,470,310,25-01-2019 10:00:00
619.38,430,450,330,310,25-01-2019 11:00:00
582.35,430,440,300,310,25-01-2019 12:00:00
515.60,430,440,300,300,25-01-2019 13:00:00
486.19,430,440,460,300,25-01-2019 14:00:00
467.74,420,440,300,310,25-01-2019 15:00:00
464.53,420,440,300,110,25-01-2019 16:00:00
470.36,420,440,300,110,25-01-2019 17:00:00
497.76,430,440,330,330,25-01-2019 18:00:00
489.77,430,440,470,300,25-01-2019 19:00:00
427.65,420,430,330,310,25-01-2019 20:00:00
379.12,410,380,300,310,25-01-2019 21:00:00
405.85,400,380,300,310,25-01-2019 22:00:00
400.10,390,370,400,300,25-01-2019 23:00:00
390.85,370,370,400,300,25-01-2019 00:00:00
387.54,350,370,350,300,26-01-2019 01:00:00
384.63,350,320,320,300,26-01-2019 02:00:00
380.60,350,320,320,300,26-01-2019 03:00:00
379.63,350,320,320,300,26-01-2019 04:00:00
384.63,350,320,330,300,26-01-2019 05:00:00
388.29,350,370,400,300,26-01-2019 06:00:00
391.50,350,370,330,300,26-01-2019 07:00:00
398.30,390,370,330,310,26-01-2019 08:00:00
403.07,400,370,330,310,26-01-2019 09:00:00
420.17,410,420,330,330,26-01-2019 10:00:00
437.64,410,420,330,220,26-01-2019 11:00:00
441.82,410,420,300,110,26-01-2019 12:00:00
423.45,410,400,300,110,26-01-2019 13:00:00
428.83,410,380,300,110,26-01-2019 14:00:00
398.07,400,380,330,110,26-01-2019 15:00:00
403.89,400,380,330,260,26-01-2019 16:00:00
404.42,410,380,330,280,26-01-2019 17:00:00
417.71,410,380,330,280,26-01-2019 18:00:00
432.41,410,400,330,280,26-01-2019 19:00:00
401.51,410,380,420,310,26-01-2019 20:00:00
392.17,410,380,400,310,26-01-2019 21:00:00
335.88,400,370,300,110,26-01-2019 22:00:00
327.74,390,370,300,110,26-01-2019 23:00:00
281.83,350,370,110,40,26-01-2019 00:00:00
339.54,350,320,70,40,27-01-2019 01:00:00
302.06,340,300,40,40,27-01-2019 02:00:00
155.51,340,300,300,280,27-01-2019 03:00:00
149.76,340,300,80,40,27-01-2019 04:00:00
125.27,340,300,300,330,27-01-2019 05:00:00
198.44,340,300,260,280,27-01-2019 06:00:00
288.25,390,370,300,330,27-01-2019 07:00:00
336.70,420,440,480,330,27-01-2019 08:00:00
341.03,430,440,490,530,27-01-2019 09:00:00
341.03,430,440,490,530,27-01-2019 10:00:00
377.68,430,440,480,510,27-01-2019 11:00:00
392.39,430,440,470,490,27-01-2019 12:00:00
390.08,430,440,480,490,27-01-2019 13:00:00
388.51,430,440,490,510,27-01-2019 14:00:00
388.58,430,440,470,330,27-01-2019 15:00:00
389.48,430,450,470,310,27-01-2019 16:00:00
399.33,450,460,490,510,27-01-2019 17:00:00
405.46,460,490,500,330,27-01-2019 18:00:00
405.98,460,490,330,330,27-01-2019 19:00:00
405.08,460,460,330,330,27-01-2019 20:00:00
400.23,450,460,330,330,27-01-2019 21:00:00
394.18,450,460,330,300,27-01-2019 22:00:00
391.94,430,450,330,300,27-01-2019 23:00:00
384.70,420,440,300,300,27-01-2019 00:00:00
380.89,410,370,300,300,28-01-2019 01:00:00
377.09,400,370,300,300,28-01-2019 02:00:00
375.67,390,370,300,300,28-01-2019 03:00:00
376.19,390,370,300,300,28-01-2019 04:00:00
380.52,400,370,300,300,28-01-2019 05:00:00
399.93,390,370,300,110,28-01-2019 06:00:00
396.35,410,370,300,280,28-01-2019 07:00:00
478.10,420,430,330,300,28-01-2019 08:00:00
484.37,450,450,470,330,28-01-2019 09:00:00
464.36,440,450,470,500,28-01-2019 10:00:00
435.84,430,440,480,510,28-01-2019 11:00:00
417.48,430,440,470,510,28-01-2019 12:00:00
414.86,430,440,470,470,28-01-2019 13:00:00
413.97,430,440,470,510,28-01-2019 14:00:00
412.47,430,440,480,510,28-01-2019 15:00:00
411.65,430,450,490,330,28-01-2019 16:00:00
411.95,450,460,330,330,28-01-2019 17:00:00
454.13,460,370,330,300,28-01-2019 18:00:00
445.25,460,370,290,300,28-01-2019 19:00:00
414.27,450,330,290,290,28-01-2019 20:00:00
411.88,430,330,290,200,28-01-2019 21:00:00
409.04,430,370,290,300,28-01-2019 22:00:00
400.75,430,370,290,300,28-01-2019 23:00:00
390.90,420,370,300,300,28-01-2019 00:00:00
383.02,410,300,300,300,29-01-2019 01:00:00
378.40,400,300,300,300,29-01-2019 02:00:00
377.65,390,300,300,290,29-01-2019 03:00:00
380.71,390,330,300,300,29-01-2019 04:00:00
384.89,390,370,300,300,29-01-2019 05:00:00
404.45,350,370,290,300,29-01-2019 06:00:00
422.36,410,370,290,110,29-01-2019 07:00:00
505.15,420,370,300,310,29-01-2019 08:00:00
543.44,430,430,460,300,29-01-2019 09:00:00
527.25,430,440,460,330,29-01-2019 10:00:00
525.38,430,440,470,510,29-01-2019 11:00:00
503.96,430,440,470,510,29-01-2019 12:00:00
477.98,430,440,470,510,29-01-2019 13:00:00
476.56,430,440,470,510,29-01-2019 14:00:00
496.86,430,440,470,510,29-01-2019 15:00:00
492.68,430,450,470,510,29-01-2019 16:00:00
517.54,450,450,470,330,29-01-2019 17:00:00
533.37,460,460,470,330,29-01-2019 18:00:00
543.59,450,460,330,330,29-01-2019 19:00:00
508.66,430,450,300,300,29-01-2019 20:00:00
433.56,430,450,300,300,29-01-2019 21:00:00
416.09,430,460,330,300,29-01-2019 22:00:00
401.84,430,450,330,300,29-01-2019 23:00:00
392.95,420,440,290,300,29-01-2019 00:00:00
384.15,410,440,330,300,30-01-2019 01:00:00
381.61,410,440,330,300,30-01-2019 02:00:00
378.40,410,420,330,300,30-01-2019 03:00:00
379.37,410,420,330,300,30-01-2019 04:00:00
384.22,410,440,330,300,30-01-2019 05:00:00
401.17,410,420,330,300,30-01-2019 06:00:00
388.85,430,440,330,300,30-01-2019 07:00:00
485.15,460,460,500,330,30-01-2019 08:00:00
508.89,460,470,520,560,30-01-2019 09:00:00
498.36,450,460,510,560,30-01-2019 10:00:00
440.88,430,440,450,330,30-01-2019 11:00:00
395.87,430,440,490,550,30-01-2019 12:00:00
404.53,430,440,500,560,30-01-2019 13:00:00
402.66,430,440,500,560,30-01-2019 14:00:00
401.84,430,450,500,560,30-01-2019 15:00:00
394.53,450,460,500,330,30-01-2019 16:00:00
393.03,460,460,330,330,30-01-2019 17:00:00
451.56,470,460,390,330,30-01-2019 18:00:00
425.65,470,460,390,330,30-01-2019 19:00:00
431.92,460,470,520,560,30-01-2019 20:00:00
373.40,430,450,330,330,30-01-2019 21:00:00
398.33,430,460,510,580,30-01-2019 22:00:00
388.11,430,460,330,330,30-01-2019 23:00:00
349.81,430,450,500,540,30-01-2019 00:00:00
352.10,420,440,490,510,31-01-2019 01:00:00
339.41,420,440,490,520,31-01-2019 02:00:00
339.11,410,440,470,510,31-01-2019 03:00:00
349.49,410,440,470,510,31-01-2019 04:00:00
336.50,420,440,470,510,31-01-2019 05:00:00
363.52,420,430,460,510,31-01-2019 06:00:00
428.16,420,430,330,310,31-01-2019 07:00:00
447.57,420,430,300,300,31-01-2019 08:00:00
420.92,450,430,330,300,31-01-2019 09:00:00
420.40,450,460,470,330,31-01-2019 10:00:00
420.10,430,450,500,330,31-01-2019 11:00:00
418.68,430,440,490,540,31-01-2019 12:00:00
418.61,430,440,490,540,31-01-2019 13:00:00
419.73,430,440,490,530,31-01-2019 14:00:00
418.68,430,440,490,530,31-01-2019 15:00:00
417.41,430,450,490,540,31-01-2019 16:00:00
421.45,430,460,500,550,31-01-2019 17:00:00
427.79,450,460,510,560,31-01-2019 18:00:00
425.03,460,460,510,520,31-01-2019 19:00:00
420.85,460,450,500,510,31-01-2019 20:00:00
415.62,430,440,490,510,31-01-2019 21:00:00
403.16,430,450,490,510,31-01-2019 22:00:00
392.78,420,440,470,510,31-01-2019 23:00:00
384.12,410,420,420,310,31-01-2019 00:00:00
383.02,390,370,350,300,2/1/2019 1:00
376.75,350,300,320,110,2/1/2019 2:00
373.47,340,300,280,110,2/1/2019 3:00
373.99,300,300,230,110,2/1/2019 4:00
378.62,300,290,230,110,2/1/2019 5:00
392.36,300,290,230,110,2/1/2019 6:00
402.96,300,290,260,110,2/1/2019 7:00
412.73,340,300,290,110,2/1/2019 8:00
422.96,350,320,300,280,2/1/2019 9:00
417.51,350,330,320,280,2/1/2019 10:00
414.38,360,320,300,280,2/1/2019 11:00
421.99,360,300,280,110,2/1/2019 12:00
418.41,350,300,280,110,2/1/2019 13:00
415.35,350,320,300,260,2/1/2019 14:00
415.50,360,370,330,300,2/1/2019 15:00
414.97,400,380,330,330,2/1/2019 16:00
418.18,410,440,330,330,2/1/2019 17:00
424.68,420,440,480,330,2/1/2019 18:00
420.12,430,440,470,330,2/1/2019 19:00
411.17,420,440,470,310,2/1/2019 20:00
404.45,420,430,330,310,2/1/2019 21:00
403.03,410,370,330,320,2/1/2019 22:00
393.47,400,370,330,290,2/1/2019 23:00
380.11,390,370,330,260,2/1/2019 0:00
373.57,360,370,330,170,2/2/2019 1:00
363.35,350,330,330,40,2/2/2019 2:00
359.09,350,320,300,40,2/2/2019 3:00
358.72,350,320,230,40,2/2/2019 4:00
362.08,350,320,280,40,2/2/2019 5:00
366.33,350,320,330,40,2/2/2019 6:00
367.38,350,370,330,70,2/2/2019 7:00
355.96,350,370,330,80,2/2/2019 8:00
384.25,390,380,330,230,2/2/2019 9:00
412.69,390,380,280,40,2/2/2019 10:00
403.88,380,380,40,30,2/2/2019 11:00
402.17,400,380,110,30,2/2/2019 12:00
418.67,400,380,110,30,2/2/2019 13:00
375.74,390,380,110,30,2/2/2019 14:00
374.39,400,380,310,40,2/2/2019 15:00
373.35,410,380,330,110,2/2/2019 16:00
368.72,410,440,490,330,2/2/2019 17:00
424.49,430,450,470,300,2/2/2019 18:00
418.29,430,450,330,330,2/2/2019 19:00
407.54,430,450,330,300,2/2/2019 20:00
376.49,430,440,330,300,2/2/2019 21:00
372.01,420,430,330,300,2/2/2019 22:00
369.24,420,370,300,300,2/2/2019 23:00
358.64,390,330,300,260,2/2/2019 0:00
362.06,280,300,120,80,2/3/2019 1:00
354.97,360,330,290,80,2/3/2019 2:00
351.61,380,330,290,90,2/3/2019 3:00
348.92,400,370,290,110,2/3/2019 4:00
351.76,410,370,290,80,2/3/2019 5:00
353.78,410,420,480,330,2/3/2019 6:00
357.81,430,460,500,520,2/3/2019 7:00
360.87,460,460,530,600,2/3/2019 8:00
364.97,460,460,510,600,2/3/2019 9:00
372.21,440,460,500,330,2/3/2019 10:00
377.29,420,440,330,280,2/3/2019 11:00
381.55,420,440,490,300,2/3/2019 12:00
378.71,430,440,490,310,2/3/2019 13:00
376.47,430,440,490,310,2/3/2019 14:00
375.35,430,440,490,330,2/3/2019 15:00
377.59,430,450,490,330,2/3/2019 16:00
344.00,430,450,500,560,2/3/2019 17:00
387.74,430,460,500,330,2/3/2019 18:00
444.48,440,450,470,330,2/3/2019 19:00
432.53,430,440,330,310,2/3/2019 20:00
408.27,420,430,300,300,2/3/2019 21:00
387.74,420,430,300,300,2/3/2019 22:00
381.02,420,370,300,300,2/3/2019 23:00
359.45,400,300,300,110,2/3/2019 0:00
374.60,400,330,300,110,2/4/2019 1:00
373.63,400,370,300,230,2/4/2019 2:00
371.92,390,360,300,300,2/4/2019 3:00
373.26,390,370,300,310,2/4/2019 4:00
377.44,400,370,330,310,2/4/2019 5:00
389.16,390,370,330,300,2/4/2019 6:00
366.17,420,430,470,330,2/4/2019 7:00
452.91,430,450,500,530,2/4/2019 8:00
439.92,450,450,500,510,2/4/2019 9:00
414.09,430,440,490,510,2/4/2019 10:00
370.72,430,440,490,510,2/4/2019 11:00
393.71,430,440,470,520,2/4/2019 12:00
393.04,420,430,440,330,2/4/2019 13:00
358.25,420,430,420,310,2/4/2019 14:00
315.63,420,430,420,310,2/4/2019 15:00
323.77,420,440,330,310,2/4/2019 16:00
327.13,430,440,470,310,2/4/2019 17:00
366.24,450,460,470,330,2/4/2019 18:00
349.22,460,460,470,380,2/4/2019 19:00
314.14,450,460,470,330,2/4/2019 20:00
294.28,430,440,470,310,2/4/2019 21:00
289.28,430,440,330,310,2/4/2019 22:00
287.56,410,370,300,300,2/4/2019 23:00
242.69,380,370,300,290,2/4/2019 0:00
257.47,360,370,300,290,2/5/2019 1:00
274.04,350,370,300,290,2/5/2019 2:00
286.81,350,320,290,300,2/5/2019 3:00
294.05,350,320,330,300,2/5/2019 4:00
297.26,350,330,400,300,2/5/2019 5:00
311.44,350,320,400,330,2/5/2019 6:00
375.56,400,370,420,330,2/5/2019 7:00
420.43,420,390,430,330,2/5/2019 8:00
411.10,430,420,480,320,2/5/2019 9:00
409.31,420,380,420,310,2/5/2019 10:00
407.22,410,380,400,330,2/5/2019 11:00
403.78,410,370,330,280,2/5/2019 12:00
399.30,410,370,300,110,2/5/2019 13:00
398.63,410,370,300,110,2/5/2019 14:00
400.20,420,380,330,280,2/5/2019 15:00
400.35,420,400,330,280,2/5/2019 16:00
407.07,420,420,300,280,2/5/2019 17:00
426.40,430,440,470,310,2/5/2019 18:00
422.89,430,440,480,310,2/5/2019 19:00
411.99,430,440,490,330,2/5/2019 20:00
400.80,430,440,470,510,2/5/2019 21:00
398.48,430,440,490,510,2/5/2019 22:00
374.15,410,440,460,510,2/5/2019 23:00
370.11,410,380,420,380,2/5/2019 0:00
368.25,390,370,350,300,2/6/2019 1:00
366.01,350,320,320,300,2/6/2019 2:00
365.19,350,300,300,280,2/6/2019 3:00
366.01,350,300,300,280,2/6/2019 4:00
370.64,350,320,300,280,2/6/2019 5:00
372.35,350,290,260,110,2/6/2019 6:00
381.46,390,370,330,280,2/6/2019 7:00
429.91,420,380,440,330,2/6/2019 8:00
440.51,420,430,480,330,2/6/2019 9:00
398.18,420,380,420,310,2/6/2019 10:00
399.68,410,370,320,280,2/6/2019 11:00
398.03,410,370,300,110,2/6/2019 12:00
397.06,410,370,300,110,2/6/2019 13:00
394.23,410,370,300,280,2/6/2019 14:00
395.12,410,390,360,300,2/6/2019 15:00
401.62,420,430,440,510,2/6/2019 16:00
413.34,430,440,480,510,2/6/2019 17:00
449.92,430,450,490,510,2/6/2019 18:00
454.62,430,450,490,330,2/6/2019 19:00
425.95,430,440,450,330,2/6/2019 20:00
403.33,420,420,420,330,2/6/2019 21:00
376.91,420,440,490,500,2/6/2019 22:00
374.74,410,380,420,330,2/6/2019 23:00
359.59,410,380,420,330,2/6/2019 0:00
353.75,390,370,360,300,2/7/2019 1:00
345.76,360,320,300,300,2/7/2019 2:00
342.18,350,300,300,280,2/7/2019 3:00
343.08,340,300,300,280,2/7/2019 4:00
352.41,340,290,300,280,2/7/2019 5:00
365.55,340,290,260,110,2/7/2019 6:00
369.43,350,300,300,190,2/7/2019 7:00
397.79,410,380,360,300,2/7/2019 8:00
395.93,410,380,420,310,2/7/2019 9:00
388.02,410,390,400,300,2/7/2019 10:00
384.21,410,370,330,290,2/7/2019 11:00
346.21,410,330,300,110,2/7/2019 12:00
322.77,360,300,260,110,2/7/2019 13:00
315.91,360,290,110,110,2/7/2019 14:00
304.19,360,290,110,110,2/7/2019 15:00
310.76,360,300,140,110,2/7/2019 16:00
311.80,360,300,280,110,2/7/2019 17:00
383.46,410,370,360,300,2/7/2019 18:00
383.69,410,370,400,450,2/7/2019 19:00
341.51,390,330,400,380,2/7/2019 20:00
343.90,390,320,350,300,2/7/2019 21:00
309.56,410,370,400,300,2/7/2019 22:00
288.96,390,330,300,300,2/7/2019 23:00
251.41,350,320,110,40,2/7/2019 0:00
193.38,340,300,70,40,2/8/2019 1:00
228.23,340,300,180,40,2/8/2019 2:00
243.09,300,300,300,90,2/8/2019 3:00
232.56,300,300,290,300,2/8/2019 4:00
266.52,300,290,260,110,2/8/2019 5:00
291.00,300,300,280,110,2/8/2019 6:00
342.20,300,290,290,110,2/8/2019 7:00
389.82,340,300,290,130,2/8/2019 8:00
394.07,340,300,290,250,2/8/2019 9:00
393.62,340,290,280,110,2/8/2019 10:00
383.25,350,290,220,110,2/8/2019 11:00
378.10,340,280,110,70,2/8/2019 12:00
332.80,340,280,110,80,2/8/2019 13:00
294.88,340,280,110,110,2/8/2019 14:00
289.36,340,290,250,110,2/8/2019 15:00
315.78,350,300,280,220,2/8/2019 16:00
328.24,350,300,300,240,2/8/2019 17:00
370.26,390,370,330,280,2/8/2019 18:00
378.10,400,370,330,300,2/8/2019 19:00
343.62,390,370,330,300,2/8/2019 20:00
267.79,390,320,300,300,2/8/2019 21:00
253.46,350,300,300,280,2/8/2019 22:00
205.69,340,300,300,280,2/8/2019 23:00
182.63,340,300,290,110,2/8/2019 0:00
0.15,290,290,250,110,2/9/2019 1:00
0.60,280,290,250,40,2/9/2019 2:00
-30.53,270,220,110,40,2/9/2019 3:00
-29.85,270,220,110,40,2/9/2019 4:00
0.45,270,220,110,40,2/9/2019 5:00
0.67,260,220,110,40,2/9/2019 6:00
0.37,250,110,80,30,2/9/2019 7:00
47.54,270,220,110,70,2/9/2019 8:00
90.16,270,280,110,40,2/9/2019 9:00
83.44,270,280,110,30,2/9/2019 10:00
79.41,270,220,80,20,2/9/2019 11:00
30.75,270,110,80,20,2/9/2019 12:00
0.37,250,110,30,20,2/9/2019 13:00
-0.75,160,110,30,20,2/9/2019 14:00
-15.30,160,110,30,20,2/9/2019 15:00
0.67,260,110,40,30,2/9/2019 16:00
71.95,280,280,110,40,2/9/2019 17:00
201.29,350,320,300,110,2/9/2019 18:00
269.96,410,370,300,300,2/9/2019 19:00
193.83,410,370,330,300,2/9/2019 20:00
126.58,360,300,300,300,2/9/2019 21:00
0.67,390,320,300,300,2/9/2019 22:00
96.36,370,300,300,300,2/9/2019 23:00
0.67,350,300,290,300,2/9/2019 0:00
85.31,350,300,290,290,2/10/2019 1:00
120.61,350,300,290,300,2/10/2019 2:00
119.57,370,330,290,300,2/10/2019 3:00
92.92,390,370,290,300,2/10/2019 4:00
76.05,390,370,290,300,2/10/2019 5:00
108.30,390,370,290,300,2/10/2019 6:00
52.32,420,440,300,300,2/10/2019 7:00
81.95,430,450,330,330,2/10/2019 8:00
153.90,430,450,330,300,2/10/2019 9:00
245.92,430,440,300,300,2/10/2019 10:00
311.60,430,440,330,330,2/10/2019 11:00
343.84,430,440,490,500,2/10/2019 12:00
346.83,430,440,500,540,2/10/2019 13:00
349.44,430,450,500,550,2/10/2019 14:00
350.04,450,460,510,560,2/10/2019 15:00
351.08,450,470,520,580,2/10/2019 16:00
359.82,460,470,510,580,2/10/2019 17:00
368.77,470,500,540,600,2/10/2019 18:00
371.16,470,500,550,600,2/10/2019 19:00
369.29,470,470,550,600,2/10/2019 20:00
359.29,430,470,520,580,2/10/2019 21:00
352.65,460,470,540,590,2/10/2019 22:00
310.85,430,470,520,550,2/10/2019 23:00
228.23,430,470,500,540,2/10/2019 0:00
235.62,410,440,490,530,2/11/2019 1:00
42.39,410,440,470,530,2/11/2019 2:00
-0.15,410,430,470,530,2/11/2019 3:00
-15.00,400,380,420,530,2/11/2019 4:00
0.07,400,380,420,530,2/11/2019 5:00
42.17,380,380,400,470,2/11/2019 6:00
297.87,410,440,490,540,2/11/2019 7:00
366.01,430,460,510,560,2/11/2019 8:00
368.77,430,460,510,560,2/11/2019 9:00
335.78,430,440,490,530,2/11/2019 10:00
298.09,430,430,470,510,2/11/2019 11:00
289.06,420,390,400,380,2/11/2019 12:00
273.09,410,370,320,300,2/11/2019 13:00
287.64,410,370,300,290,2/11/2019 14:00
288.54,410,370,320,290,2/11/2019 15:00
290.03,410,380,420,450,2/11/2019 16:00
288.17,430,430,480,520,2/11/2019 17:00
359.07,430,450,500,560,2/11/2019 18:00
362.05,450,460,500,560,2/11/2019 19:00
363.70,430,450,490,510,2/11/2019 20:00
357.95,430,440,470,510,2/11/2019 21:00
308.02,420,440,330,330,2/11/2019 22:00
337.28,410,370,300,300,2/11/2019 23:00
278.69,390,300,300,110,2/11/2019 0:00
278.31,330,300,290,80,2/12/2019 1:00
244.80,280,300,280,80,2/12/2019 2:00
221.74,360,300,290,300,2/12/2019 3:00
231.37,360,330,290,300,2/12/2019 4:00
269.28,400,370,290,300,2/12/2019 5:00
298.69,380,370,300,80,2/12/2019 6:00
346.60,400,370,300,80,2/12/2019 7:00
411.91,420,370,330,310,2/12/2019 8:00
409.82,420,430,470,310,2/12/2019 9:00
427.88,430,430,470,330,2/12/2019 10:00
415.41,420,380,420,310,2/12/2019 11:00
380.11,410,370,300,110,2/12/2019 12:00
373.32,400,300,110,110,2/12/2019 13:00
370.11,400,300,110,110,2/12/2019 14:00
373.02,400,320,320,110,2/12/2019 15:00
373.02,410,370,330,110,2/12/2019 16:00
375.48,420,380,300,300,2/12/2019 17:00
403.62,430,440,470,300,2/12/2019 18:00
429.97,430,440,490,510,2/12/2019 19:00
373.02,420,380,470,510,2/12/2019 20:00
343.02,410,370,420,430,2/12/2019 21:00
310.48,410,380,420,450,2/12/2019 22:00
328.09,410,370,420,300,2/12/2019 23:00
309.81,350,330,300,300,2/12/2019 0:00
254.75,350,290,300,280,13-02-2019 01:00:00
277.66,340,290,290,110,13-02-2019 02:00:00
270.80,300,290,280,110,13-02-2019 03:00:00
248.56,300,290,290,280,13-02-2019 04:00:00
280.42,340,290,290,280,13-02-2019 05:00:00
263.71,340,290,290,280,13-02-2019 06:00:00
342.06,380,370,330,50,13-02-2019 07:00:00
374.52,410,380,330,80,13-02-2019 08:00:00
361.31,410,380,330,310,13-02-2019 09:00:00
353.18,410,370,400,330,13-02-2019 10:00:00
350.42,410,370,330,300,13-02-2019 11:00:00
348.18,410,370,330,300,13-02-2019 12:00:00
344.30,410,380,300,110,13-02-2019 13:00:00
344.37,420,370,300,110,13-02-2019 14:00:00
345.49,410,370,300,110,13-02-2019 15:00:00
349.37,410,370,110,80,13-02-2019 16:00:00
357.28,430,370,300,110,13-02-2019 17:00:00
362.50,430,370,300,110,13-02-2019 18:00:00
364.82,420,430,300,300,13-02-2019 19:00:00
362.35,420,430,330,300,13-02-2019 20:00:00
354.82,420,430,300,300,13-02-2019 21:00:00
346.39,420,430,330,300,13-02-2019 22:00:00
346.46,410,370,330,310,13-02-2019 23:00:00
322.06,400,370,300,110,13-02-2019 00:00:00
304.01,370,370,330,300,14-02-2019 01:00:00
292.14,360,370,330,300,14-02-2019 02:00:00
288.34,350,320,310,310,14-02-2019 03:00:00
291.02,360,320,330,310,14-02-2019 04:00:00
287.07,390,370,400,330,14-02-2019 05:00:00
321.17,390,370,400,380,14-02-2019 06:00:00
382.81,420,420,460,330,14-02-2019 07:00:00
434.67,430,440,490,510,14-02-2019 08:00:00
454.89,430,440,490,510,14-02-2019 09:00:00
399.37,430,420,470,500,14-02-2019 10:00:00
375.64,410,390,420,310,14-02-2019 11:00:00
344.15,410,390,340,280,14-02-2019 12:00:00
328.33,410,370,300,110,14-02-2019 13:00:00
333.18,410,370,300,280,14-02-2019 14:00:00
332.96,410,380,360,310,14-02-2019 15:00:00
347.36,410,380,330,280,14-02-2019 16:00:00
347.21,410,380,450,280,14-02-2019 17:00:00
395.64,420,430,300,110,14-02-2019 18:00:00
449.22,430,420,420,300,14-02-2019 19:00:00
454.14,420,380,420,300,14-02-2019 20:00:00
335.65,410,370,320,300,14-02-2019 21:00:00
330.57,400,370,350,300,14-02-2019 22:00:00
327.14,370,320,300,280,14-02-2019 23:00:00
319.08,350,290,290,280,14-02-2019 00:00:00
326.44,340,290,280,280,15-02-2019 01:00:00
314.80,290,280,260,80,15-02-2019 02:00:00
311.29,280,280,260,80,15-02-2019 03:00:00
299.87,280,280,260,80,15-02-2019 04:00:00
306.66,270,280,260,80,15-02-2019 05:00:00
325.84,270,280,110,80,15-02-2019 06:00:00
345.31,270,280,260,80,15-02-2019 07:00:00
436.72,280,290,280,110,15-02-2019 08:00:00
436.86,300,300,290,120,15-02-2019 09:00:00
413.44,340,300,300,110,15-02-2019 10:00:00
366.50,340,290,280,110,15-02-2019 11:00:00
329.12,300,290,110,80,15-02-2019 12:00:00
319.87,300,280,110,80,15-02-2019 13:00:00
316.59,290,230,110,80,15-02-2019 14:00:00
317.26,280,220,110,110,15-02-2019 15:00:00
331.36,300,280,110,110,15-02-2019 16:00:00
343.52,340,300,280,250,15-02-2019 17:00:00
338.45,350,320,300,290,15-02-2019 18:00:00
338.60,390,370,320,300,15-02-2019 19:00:00
335.84,350,320,300,300,15-02-2019 20:00:00
330.91,350,290,290,280,15-02-2019 21:00:00
323.60,300,290,280,110,15-02-2019 22:00:00
327.03,290,290,280,110,15-02-2019 23:00:00
294.35,280,280,230,60,15-02-2019 00:00:00
264.24,270,220,80,40,16-02-2019 01:00:00
262.52,270,220,80,30,16-02-2019 02:00:00
268.57,270,220,80,30,16-02-2019 03:00:00
270.73,260,220,80,30,16-02-2019 04:00:00
272.45,260,220,80,30,16-02-2019 05:00:00
264.84,260,220,80,30,16-02-2019 06:00:00
286.40,270,220,80,30,16-02-2019 07:00:00
301.32,280,280,250,80,16-02-2019 08:00:00
305.42,290,290,280,110,16-02-2019 09:00:00
269.16,300,280,260,80,16-02-2019 10:00:00
231.94,300,230,80,20,16-02-2019 11:00:00
262.52,300,230,80,20,16-02-2019 12:00:00
265.73,300,220,80,20,16-02-2019 13:00:00
268.57,300,220,80,20,16-02-2019 14:00:00
277.59,340,280,250,80,16-02-2019 15:00:00
